Country_id,Title,Metric_id,Metric,Year,Value
142,Montenegro,1,Prison population Total,2004,799
142,Montenegro,1,Prison population Total,2006,851
142,Montenegro,1,Prison population Total,2008,1216
142,Montenegro,1,Prison population Total,2010,1457
142,Montenegro,1,Prison population Total,2012,1331
142,Montenegro,1,Prison population Total,2014,1123
142,Montenegro,1,Prison population Total,2016,1123
139,Morocco,1,Prison population Total,2000,54288
139,Morocco,1,Prison population Total,2002,54351
139,Morocco,1,Prison population Total,2004,59069
139,Morocco,1,Prison population Total,2006,53580
139,Morocco,1,Prison population Total,2008,59212
139,Morocco,1,Prison population Total,2010,64877
139,Morocco,1,Prison population Total,2012,70758
139,Morocco,1,Prison population Total,2014,74941
139,Morocco,1,Prison population Total,2016,78716
161,Mozambique,1,Prison population Total,2004,10000
161,Mozambique,1,Prison population Total,2007,14462
161,Mozambique,1,Prison population Total,2009,14936
161,Mozambique,1,Prison population Total,2011,16267
161,Mozambique,1,Prison population Total,2013,15127
161,Mozambique,1,Prison population Total,2015,15203
148,Myanmar (formerly Burma),1,Prison population Total,1993,53195
148,Myanmar (formerly Burma),1,Prison population Total,2001,31648
148,Myanmar (formerly Burma),1,Prison population Total,2004,60000
148,Myanmar (formerly Burma),1,Prison population Total,2007,65063
148,Myanmar (formerly Burma),1,Prison population Total,2009,60053
148,Myanmar (formerly Burma),1,Prison population Total,2011,66000
148,Myanmar (formerly Burma),1,Prison population Total,2013,60000
148,Myanmar (formerly Burma),1,Prison population Total,2017,79668
162,Namibia,1,Prison population Total,2000,4883
162,Namibia,1,Prison population Total,2001,4727
162,Namibia,1,Prison population Total,2004,4442
162,Namibia,1,Prison population Total,2007,4064
162,Namibia,1,Prison population Total,2010,4251
162,Namibia,1,Prison population Total,2013,4010
162,Namibia,1,Prison population Total,2015,3560
171,Nauru,1,Prison population Total,2003,6
171,Nauru,1,Prison population Total,2005,3
171,Nauru,1,Prison population Total,2009,37
171,Nauru,1,Prison population Total,2012,26
170,Nepal,1,Prison population Total,2000,6000
170,Nepal,1,Prison population Total,2002,7132
170,Nepal,1,Prison population Total,2004,6393
170,Nepal,1,Prison population Total,2006,5580
170,Nepal,1,Prison population Total,2008,8401
170,Nepal,1,Prison population Total,2010,10739
170,Nepal,1,Prison population Total,2012,14936
170,Nepal,1,Prison population Total,2014,16813
170,Nepal,1,Prison population Total,2016,17966
168,Netherlands,1,Prison population Total,2000,13847
168,Netherlands,1,Prison population Total,2002,16239
168,Netherlands,1,Prison population Total,2004,20075
168,Netherlands,1,Prison population Total,2006,20463
168,Netherlands,1,Prison population Total,2008,16416
168,Netherlands,1,Prison population Total,2010,15235
168,Netherlands,1,Prison population Total,2012,13749
168,Netherlands,1,Prison population Total,2014,11603
168,Netherlands,1,Prison population Total,2016,10115
163,New Caledonia (France),1,Prison population Total,1998,303
163,New Caledonia (France),1,Prison population Total,2001,329
163,New Caledonia (France),1,Prison population Total,2003,315
163,New Caledonia (France),1,Prison population Total,2005,251
163,New Caledonia (France),1,Prison population Total,2007,326
163,New Caledonia (France),1,Prison population Total,2011,438
163,New Caledonia (France),1,Prison population Total,2013,402
163,New Caledonia (France),1,Prison population Total,2015,448
163,New Caledonia (France),1,Prison population Total,2017,549
173,New Zealand,1,Prison population Total,2000,5720
173,New Zealand,1,Prison population Total,2002,5738
173,New Zealand,1,Prison population Total,2004,6556
173,New Zealand,1,Prison population Total,2006,7595
173,New Zealand,1,Prison population Total,2008,7763
173,New Zealand,1,Prison population Total,2010,8604
173,New Zealand,1,Prison population Total,2012,8618
173,New Zealand,1,Prison population Total,2014,8571
173,New Zealand,1,Prison population Total,2016,9495
173,New Zealand,1,Prison population Total,2018,10435
167,Nicaragua,1,Prison population Total,2000,6539
167,Nicaragua,1,Prison population Total,2002,6885
167,Nicaragua,1,Prison population Total,2004,6233
167,Nicaragua,1,Prison population Total,2006,6103
167,Nicaragua,1,Prison population Total,2008,6803
167,Nicaragua,1,Prison population Total,2010,6500
167,Nicaragua,1,Prison population Total,2012,9168
167,Nicaragua,1,Prison population Total,2014,10569
167,Nicaragua,1,Prison population Total,2016,14675
164,Niger,1,Prison population Total,1998,5263
164,Niger,1,Prison population Total,2002,6000
164,Niger,1,Prison population Total,2005,7432
164,Niger,1,Prison population Total,2007,6562
164,Niger,1,Prison population Total,2009,6869
164,Niger,1,Prison population Total,2011,7645
164,Niger,1,Prison population Total,2013,8063
164,Niger,1,Prison population Total,2015,10383
166,Nigeria,1,Prison population Total,2000,44450
166,Nigeria,1,Prison population Total,2002,40048
166,Nigeria,1,Prison population Total,2004,38999
166,Nigeria,1,Prison population Total,2006,40953
166,Nigeria,1,Prison population Total,2008,41143
166,Nigeria,1,Prison population Total,2010,46586
166,Nigeria,1,Prison population Total,2012,51560
166,Nigeria,1,Prison population Total,2014,56785
166,Nigeria,1,Prison population Total,2016,63142
166,Nigeria,1,Prison population Total,2018,71522
146,North Macedonia,1,Prison population Total,2000,97
146,North Macedonia,1,Prison population Total,2002,123
146,North Macedonia,1,Prison population Total,2004,150
146,North Macedonia,1,Prison population Total,2006,126
146,North Macedonia,1,Prison population Total,2008,124
146,North Macedonia,1,Prison population Total,2011,162
146,North Macedonia,1,Prison population Total,2014,175
151,Northern Mariana Islands (USA),1,Prison population Total,2000,2548
151,Northern Mariana Islands (USA),1,Prison population Total,2002,2832
151,Northern Mariana Islands (USA),1,Prison population Total,2004,3028
151,Northern Mariana Islands (USA),1,Prison population Total,2006,3250
151,Northern Mariana Islands (USA),1,Prison population Total,2008,3387
151,Northern Mariana Islands (USA),1,Prison population Total,2010,3624
151,Northern Mariana Islands (USA),1,Prison population Total,2012,3591
151,Northern Mariana Islands (USA),1,Prison population Total,2014,3717
151,Northern Mariana Islands (USA),1,Prison population Total,2016,3850
169,Norway,1,Prison population Total,1998,1906
169,Norway,1,Prison population Total,2000,2020
169,Norway,1,Prison population Total,2002,1403
169,Norway,1,Prison population Total,2013,1300
174,Oman,1,Prison population Total,2000,78938
174,Oman,1,Prison population Total,2002,90000
174,Oman,1,Prison population Total,2004,88659
174,Oman,1,Prison population Total,2006,86500
174,Oman,1,Prison population Total,2009,81409
174,Oman,1,Prison population Total,2011,78100
174,Oman,1,Prison population Total,2012,74944
174,Oman,1,Prison population Total,2014,79700
174,Oman,1,Prison population Total,2016,84315
180,Pakistan,1,Prison population Total,2001,70
180,Pakistan,1,Prison population Total,2003,101
180,Pakistan,1,Prison population Total,2005,97
180,Pakistan,1,Prison population Total,2007,111
180,Pakistan,1,Prison population Total,2009,132
180,Pakistan,1,Prison population Total,2011,92
180,Pakistan,1,Prison population Total,2013,103
180,Pakistan,1,Prison population Total,2015,72
180,Pakistan,1,Prison population Total,2017,87
187,Palau,1,Prison population Total,2000,8652
187,Palau,1,Prison population Total,2002,10423
187,Palau,1,Prison population Total,2004,11400
187,Palau,1,Prison population Total,2006,11575
187,Palau,1,Prison population Total,2008,9651
187,Palau,1,Prison population Total,2010,12293
187,Palau,1,Prison population Total,2012,14468
187,Palau,1,Prison population Total,2014,15208
187,Palau,1,Prison population Total,2016,17165
187,Palau,1,Prison population Total,2018,16561
175,Panama,1,Prison population Total,2000,3531
175,Panama,1,Prison population Total,2002,3302
175,Panama,1,Prison population Total,2005,4056
175,Panama,1,Prison population Total,2008,4574
175,Panama,1,Prison population Total,2010,4268
175,Panama,1,Prison population Total,2012,3467
175,Panama,1,Prison population Total,2014,4480
175,Panama,1,Prison population Total,2016,4945
178,Papua New Guinea,1,Prison population Total,2000,3219
178,Papua New Guinea,1,Prison population Total,2002,4621
178,Papua New Guinea,1,Prison population Total,2004,6101
178,Papua New Guinea,1,Prison population Total,2006,6037
178,Papua New Guinea,1,Prison population Total,2008,5867
178,Papua New Guinea,1,Prison population Total,2010,6197
178,Papua New Guinea,1,Prison population Total,2012,7916
178,Papua New Guinea,1,Prison population Total,2014,10949
188,Paraguay,1,Prison population Total,2000,27734
188,Paraguay,1,Prison population Total,2002,27417
188,Paraguay,1,Prison population Total,2004,31311
188,Paraguay,1,Prison population Total,2006,35835
188,Paraguay,1,Prison population Total,2008,43286
188,Paraguay,1,Prison population Total,2010,45464
188,Paraguay,1,Prison population Total,2012,58019
188,Paraguay,1,Prison population Total,2014,70276
188,Paraguay,1,Prison population Total,2016,79644
176,Peru,1,Prison population Total,2000,79299
176,Peru,1,Prison population Total,2002,67968
176,Peru,1,Prison population Total,2004,83501
176,Peru,1,Prison population Total,2006,91200
176,Peru,1,Prison population Total,2008,94961
176,Peru,1,Prison population Total,2010,95390
176,Peru,1,Prison population Total,2012,106323
176,Peru,1,Prison population Total,2014,120076
176,Peru,1,Prison population Total,2016,142168
179,Philippines,1,Prison population Total,2000,70544
179,Philippines,1,Prison population Total,2002,80467
179,Philippines,1,Prison population Total,2004,80368
179,Philippines,1,Prison population Total,2006,88647
179,Philippines,1,Prison population Total,2008,83152
179,Philippines,1,Prison population Total,2010,80728
179,Philippines,1,Prison population Total,2012,84156
179,Philippines,1,Prison population Total,2014,77371
179,Philippines,1,Prison population Total,2016,71528
179,Philippines,1,Prison population Total,2018,72204
181,Poland,1,Prison population Total,2000,12944
181,Poland,1,Prison population Total,2002,13918
181,Poland,1,Prison population Total,2004,13152
181,Poland,1,Prison population Total,2006,12636
181,Poland,1,Prison population Total,2008,10807
181,Poland,1,Prison population Total,2010,11613
181,Poland,1,Prison population Total,2012,13614
181,Poland,1,Prison population Total,2014,14003
181,Poland,1,Prison population Total,2016,13779
181,Poland,1,Prison population Total,2018,12900
186,Portugal,1,Prison population Total,2000,14691
186,Portugal,1,Prison population Total,2002,14705
186,Portugal,1,Prison population Total,2004,14380
186,Portugal,1,Prison population Total,2006,13788
186,Portugal,1,Prison population Total,2008,12130
186,Portugal,1,Prison population Total,2010,10878
186,Portugal,1,Prison population Total,2012,12244
186,Portugal,1,Prison population Total,2014,12327
184,Puerto Rico (USA),1,Prison population Total,2000,570
184,Puerto Rico (USA),1,Prison population Total,2002,569
184,Puerto Rico (USA),1,Prison population Total,2004,465
184,Puerto Rico (USA),1,Prison population Total,2006,805
184,Puerto Rico (USA),1,Prison population Total,2008,551
184,Puerto Rico (USA),1,Prison population Total,2011,1150
189,Qatar,1,Prison population Total,1996,4014
189,Qatar,1,Prison population Total,2002,3070
189,Qatar,1,Prison population Total,2007,2539
189,Qatar,1,Prison population Total,2010,3800
189,Qatar,1,Prison population Total,2012,2600
189,Qatar,1,Prison population Total,2014,2500
124,Republic of (South) Korea,1,Prison population Total,2000,62959
124,Republic of (South) Korea,1,Prison population Total,2002,61084
124,Republic of (South) Korea,1,Prison population Total,2004,57184
124,Republic of (South) Korea,1,Prison population Total,2006,46721
124,Republic of (South) Korea,1,Prison population Total,2008,46684
124,Republic of (South) Korea,1,Prison population Total,2010,47471
124,Republic of (South) Korea,1,Prison population Total,2012,45488
124,Republic of (South) Korea,1,Prison population Total,2014,50128
124,Republic of (South) Korea,1,Prison population Total,2016,56495
190,Reunion (France),1,Prison population Total,1998,1019
190,Reunion (France),1,Prison population Total,2001,1079
190,Reunion (France),1,Prison population Total,2003,1071
190,Reunion (France),1,Prison population Total,2005,1040
190,Reunion (France),1,Prison population Total,2007,1307
190,Reunion (France),1,Prison population Total,2011,1078
190,Reunion (France),1,Prison population Total,2013,1128
190,Reunion (France),1,Prison population Total,2015,1046
190,Reunion (France),1,Prison population Total,2017,1060
191,Romania,1,Prison population Total,2000,48267
191,Romania,1,Prison population Total,2002,48081
191,Romania,1,Prison population Total,2004,39031
191,Romania,1,Prison population Total,2006,34038
191,Romania,1,Prison population Total,2008,26212
191,Romania,1,Prison population Total,2010,28244
191,Romania,1,Prison population Total,2012,31817
191,Romania,1,Prison population Total,2014,30156
191,Romania,1,Prison population Total,2016,27455
191,Romania,1,Prison population Total,2018,20792
193,Russian Federation,1,Prison population Total,2000,1060404
193,Russian Federation,1,Prison population Total,2002,980151
193,Russian Federation,1,Prison population Total,2004,847004
193,Russian Federation,1,Prison population Total,2006,823403
193,Russian Federation,1,Prison population Total,2008,883436
193,Russian Federation,1,Prison population Total,2010,864197
193,Russian Federation,1,Prison population Total,2012,755651
193,Russian Federation,1,Prison population Total,2014,677287
193,Russian Federation,1,Prison population Total,2016,646085
193,Russian Federation,1,Prison population Total,2018,602176
194,Rwanda,1,Prison population Total,2010,55000
194,Rwanda,1,Prison population Total,2012,55618
194,Rwanda,1,Prison population Total,2014,53600
246,Samoa,1,Prison population Total,2000,173
246,Samoa,1,Prison population Total,2002,232
246,Samoa,1,Prison population Total,2004,234
246,Samoa,1,Prison population Total,2006,183
246,Samoa,1,Prison population Total,2009,300
246,Samoa,1,Prison population Total,2011,427
246,Samoa,1,Prison population Total,2014,481
211,Sao Tome e Principe,1,Prison population Total,2002,130
211,Sao Tome e Principe,1,Prison population Total,2005,155
211,Sao Tome e Principe,1,Prison population Total,2006,160
211,Sao Tome e Principe,1,Prison population Total,2009,240
211,Sao Tome e Principe,1,Prison population Total,2010,305
211,Sao Tome e Principe,1,Prison population Total,2012,217
211,Sao Tome e Principe,1,Prison population Total,2014,201
211,Sao Tome e Principe,1,Prison population Total,2016,178
195,Saudi Arabia,1,Prison population Total,1998,23088
195,Saudi Arabia,1,Prison population Total,2000,23720
195,Saudi Arabia,1,Prison population Total,2002,28612
195,Saudi Arabia,1,Prison population Total,2009,44600
195,Saudi Arabia,1,Prison population Total,2011,49000
207,Senegal,1,Prison population Total,2000,4894
207,Senegal,1,Prison population Total,2002,5360
207,Senegal,1,Prison population Total,2004,6833
207,Senegal,1,Prison population Total,2006,6363
207,Senegal,1,Prison population Total,2008,6894
207,Senegal,1,Prison population Total,2010,7300
207,Senegal,1,Prison population Total,2012,8428
207,Senegal,1,Prison population Total,2014,8630
207,Senegal,1,Prison population Total,2016,9544
192,Serbia,1,Prison population Total,2000,6160
192,Serbia,1,Prison population Total,2002,6283
192,Serbia,1,Prison population Total,2004,7654
192,Serbia,1,Prison population Total,2006,7893
192,Serbia,1,Prison population Total,2008,9701
192,Serbia,1,Prison population Total,2010,11211
192,Serbia,1,Prison population Total,2012,10226
192,Serbia,1,Prison population Total,2014,10288
192,Serbia,1,Prison population Total,2016,10672
197,Seychelles,1,Prison population Total,2000,166
197,Seychelles,1,Prison population Total,2002,149
197,Seychelles,1,Prison population Total,2004,147
197,Seychelles,1,Prison population Total,2006,174
197,Seychelles,1,Prison population Total,2008,297
197,Seychelles,1,Prison population Total,2010,415
197,Seychelles,1,Prison population Total,2012,544
197,Seychelles,1,Prison population Total,2014,765
197,Seychelles,1,Prison population Total,2016,699
205,Sierra Leone,1,Prison population Total,2004,1400
205,Sierra Leone,1,Prison population Total,2006,1610
205,Sierra Leone,1,Prison population Total,2008,1886
205,Sierra Leone,1,Prison population Total,2010,2237
205,Sierra Leone,1,Prison population Total,2012,2762
205,Sierra Leone,1,Prison population Total,2014,3603
205,Sierra Leone,1,Prison population Total,2016,3341
200,Singapore,1,Prison population Total,2000,13791
200,Singapore,1,Prison population Total,2002,16310
200,Singapore,1,Prison population Total,2004,16835
200,Singapore,1,Prison population Total,2006,12236
200,Singapore,1,Prison population Total,2008,11998
200,Singapore,1,Prison population Total,2010,12852
200,Singapore,1,Prison population Total,2012,12504
200,Singapore,1,Prison population Total,2014,12596
200,Singapore,1,Prison population Total,2016,12219
213,Sint Maarten (Netherlands) ,1,Prison population Total,2002,129
213,Sint Maarten (Netherlands) ,1,Prison population Total,2007,94
213,Sint Maarten (Netherlands) ,1,Prison population Total,2012,180
213,Sint Maarten (Netherlands) ,1,Prison population Total,2014,161
213,Sint Maarten (Netherlands) ,1,Prison population Total,2017,120
204,Slovakia,1,Prison population Total,2000,6941
204,Slovakia,1,Prison population Total,2002,7758
204,Slovakia,1,Prison population Total,2004,9422
204,Slovakia,1,Prison population Total,2006,8249
204,Slovakia,1,Prison population Total,2008,8166
204,Slovakia,1,Prison population Total,2010,10031
204,Slovakia,1,Prison population Total,2012,10850
204,Slovakia,1,Prison population Total,2014,10020
204,Slovakia,1,Prison population Total,2016,9995
204,Slovakia,1,Prison population Total,2018,10294
202,Slovenia,1,Prison population Total,2000,1148
202,Slovenia,1,Prison population Total,2002,1099
202,Slovenia,1,Prison population Total,2004,1085
202,Slovenia,1,Prison population Total,2006,1257
202,Slovenia,1,Prison population Total,2008,1374
202,Slovenia,1,Prison population Total,2010,1304
202,Slovenia,1,Prison population Total,2012,1410
202,Slovenia,1,Prison population Total,2014,1488
202,Slovenia,1,Prison population Total,2016,1323
196,Solomon Islands,1,Prison population Total,1999,134
196,Solomon Islands,1,Prison population Total,2002,120
196,Solomon Islands,1,Prison population Total,2004,275
196,Solomon Islands,1,Prison population Total,2006,283
196,Solomon Islands,1,Prison population Total,2008,173
196,Solomon Islands,1,Prison population Total,2010,268
196,Solomon Islands,1,Prison population Total,2012,291
196,Solomon Islands,1,Prison population Total,2014,282
196,Solomon Islands,1,Prison population Total,2016,435
249,South Africa,1,Prison population Total,2000,171462
249,South Africa,1,Prison population Total,2002,178998
249,South Africa,1,Prison population Total,2004,187640
249,South Africa,1,Prison population Total,2006,150302
249,South Africa,1,Prison population Total,2008,165840
249,South Africa,1,Prison population Total,2010,163312
249,South Africa,1,Prison population Total,2012,158165
249,South Africa,1,Prison population Total,2014,154648
249,South Africa,1,Prison population Total,2016,161984
249,South Africa,1,Prison population Total,2018,164129
69,Spain,1,Prison population Total,2000,45309
69,Spain,1,Prison population Total,2002,50537
69,Spain,1,Prison population Total,2004,58655
69,Spain,1,Prison population Total,2006,63248
69,Spain,1,Prison population Total,2008,70465
69,Spain,1,Prison population Total,2010,76701
69,Spain,1,Prison population Total,2012,70695
69,Spain,1,Prison population Total,2014,66857
69,Spain,1,Prison population Total,2016,61526
69,Spain,1,Prison population Total,2018,59694
132,Sri Lanka,1,Prison population Total,2000,16412
132,Sri Lanka,1,Prison population Total,2002,17905
132,Sri Lanka,1,Prison population Total,2004,20661
132,Sri Lanka,1,Prison population Total,2006,22867
132,Sri Lanka,1,Prison population Total,2008,26124
132,Sri Lanka,1,Prison population Total,2010,26984
132,Sri Lanka,1,Prison population Total,2012,23603
132,Sri Lanka,1,Prison population Total,2014,19108
132,Sri Lanka,1,Prison population Total,2016,17478
122,St. Kitts and Nevis,1,Prison population Total,1999,135
122,St. Kitts and Nevis,1,Prison population Total,2003,195
122,St. Kitts and Nevis,1,Prison population Total,2006,237
122,St. Kitts and Nevis,1,Prison population Total,2008,271
122,St. Kitts and Nevis,1,Prison population Total,2010,256
122,St. Kitts and Nevis,1,Prison population Total,2012,366
122,St. Kitts and Nevis,1,Prison population Total,2014,334
130,St. Lucia,1,Prison population Total,1999,373
130,St. Lucia,1,Prison population Total,2001,464
130,St. Lucia,1,Prison population Total,2003,460
130,St. Lucia,1,Prison population Total,2005,503
130,St. Lucia,1,Prison population Total,2008,518
130,St. Lucia,1,Prison population Total,2010,526
130,St. Lucia,1,Prison population Total,2012,568
130,St. Lucia,1,Prison population Total,2014,634
130,St. Lucia,1,Prison population Total,2016,559
239,St. Vincent and the Grenadines,1,Prison population Total,1999,405
239,St. Vincent and the Grenadines,1,Prison population Total,2001,302
239,St. Vincent and the Grenadines,1,Prison population Total,2003,364
239,St. Vincent and the Grenadines,1,Prison population Total,2005,364
239,St. Vincent and the Grenadines,1,Prison population Total,2008,410
239,St. Vincent and the Grenadines,1,Prison population Total,2010,413
239,St. Vincent and the Grenadines,1,Prison population Total,2012,460
239,St. Vincent and the Grenadines,1,Prison population Total,2014,412
239,St. Vincent and the Grenadines,1,Prison population Total,2016,460
198,Sudan,1,Prison population Total,2002,12809
198,Sudan,1,Prison population Total,2009,19144
198,Sudan,1,Prison population Total,2011,20000
198,Sudan,1,Prison population Total,2013,19101
209,Suriname,1,Prison population Total,1998,560
209,Suriname,1,Prison population Total,2000,786
209,Suriname,1,Prison population Total,2005,820
209,Suriname,1,Prison population Total,2009,915
209,Suriname,1,Prison population Total,2011,1010
209,Suriname,1,Prison population Total,2013,1050
215,Swaziland/eSwatini,1,Prison population Total,1997,2213
215,Swaziland/eSwatini,1,Prison population Total,2000,2745
215,Swaziland/eSwatini,1,Prison population Total,2002,3245
215,Swaziland/eSwatini,1,Prison population Total,2004,2719
215,Swaziland/eSwatini,1,Prison population Total,2006,2648
215,Swaziland/eSwatini,1,Prison population Total,2008,2546
215,Swaziland/eSwatini,1,Prison population Total,2011,3764
215,Swaziland/eSwatini,1,Prison population Total,2013,3280
215,Swaziland/eSwatini,1,Prison population Total,2015,3610
199,Sweden,1,Prison population Total,2000,5326
199,Sweden,1,Prison population Total,2002,6097
199,Sweden,1,Prison population Total,2004,7020
199,Sweden,1,Prison population Total,2006,7196
199,Sweden,1,Prison population Total,2008,6884
199,Sweden,1,Prison population Total,2010,6902
199,Sweden,1,Prison population Total,2012,6558
199,Sweden,1,Prison population Total,2014,5869
199,Sweden,1,Prison population Total,2016,5762
44,Switzerland,1,Prison population Total,2000,5760
44,Switzerland,1,Prison population Total,2002,4937
44,Switzerland,1,Prison population Total,2004,5977
44,Switzerland,1,Prison population Total,2006,5888
44,Switzerland,1,Prison population Total,2008,5780
44,Switzerland,1,Prison population Total,2010,6181
44,Switzerland,1,Prison population Total,2012,6599
44,Switzerland,1,Prison population Total,2014,6923
44,Switzerland,1,Prison population Total,2016,6912
214,Syria,1,Prison population Total,1997,14000
214,Syria,1,Prison population Total,2003,11829
230,Taiwan,1,Prison population Total,2000,56676
230,Taiwan,1,Prison population Total,2002,56444
230,Taiwan,1,Prison population Total,2004,56786
230,Taiwan,1,Prison population Total,2006,63226
230,Taiwan,1,Prison population Total,2008,63203
230,Taiwan,1,Prison population Total,2010,65311
230,Taiwan,1,Prison population Total,2012,66106
230,Taiwan,1,Prison population Total,2014,63452
230,Taiwan,1,Prison population Total,2016,62398
221,Tajikistan,1,Prison population Total,2001,11000
221,Tajikistan,1,Prison population Total,2003,10000
221,Tajikistan,1,Prison population Total,2006,10804
221,Tajikistan,1,Prison population Total,2008,7350
221,Tajikistan,1,Prison population Total,2010,9317
231,Tanzania,1,Prison population Total,2000,45611
231,Tanzania,1,Prison population Total,2002,44063
231,Tanzania,1,Prison population Total,2004,43526
231,Tanzania,1,Prison population Total,2006,43911
231,Tanzania,1,Prison population Total,2008,41613
231,Tanzania,1,Prison population Total,2011,38353
231,Tanzania,1,Prison population Total,2012,33338
231,Tanzania,1,Prison population Total,2014,32315
220,Thailand,1,Prison population Total,2000,223406
220,Thailand,1,Prison population Total,2002,254070
220,Thailand,1,Prison population Total,2004,167142
220,Thailand,1,Prison population Total,2006,152625
220,Thailand,1,Prison population Total,2008,185082
220,Thailand,1,Prison population Total,2010,210855
220,Thailand,1,Prison population Total,2012,234895
220,Thailand,1,Prison population Total,2014,315012
220,Thailand,1,Prison population Total,2016,300868
220,Thailand,1,Prison population Total,2018,366316
223,Timor-Leste (formerly East Timor),1,Prison population Total,2003,320
223,Timor-Leste (formerly East Timor),1,Prison population Total,2008,179
223,Timor-Leste (formerly East Timor),1,Prison population Total,2011,260
223,Timor-Leste (formerly East Timor),1,Prison population Total,2013,429
223,Timor-Leste (formerly East Timor),1,Prison population Total,2015,581
223,Timor-Leste (formerly East Timor),1,Prison population Total,2017,659
219,Togo,1,Prison population Total,2003,3200
219,Togo,1,Prison population Total,2010,4116
219,Togo,1,Prison population Total,2012,4060
219,Togo,1,Prison population Total,2014,4493
219,Togo,1,Prison population Total,2016,4523
226,Tonga,1,Prison population Total,2000,106
226,Tonga,1,Prison population Total,2002,110
226,Tonga,1,Prison population Total,2004,116
226,Tonga,1,Prison population Total,2006,102
226,Tonga,1,Prison population Total,2008,106
226,Tonga,1,Prison population Total,2010,159
226,Tonga,1,Prison population Total,2012,158
228,Trinidad and Tobago,1,Prison population Total,2000,4633
228,Trinidad and Tobago,1,Prison population Total,2002,4315
228,Trinidad and Tobago,1,Prison population Total,2004,3924
228,Trinidad and Tobago,1,Prison population Total,2006,3514
228,Trinidad and Tobago,1,Prison population Total,2008,3732
228,Trinidad and Tobago,1,Prison population Total,2010,3766
228,Trinidad and Tobago,1,Prison population Total,2012,3800
228,Trinidad and Tobago,1,Prison population Total,2014,3481
225,Tunisia,1,Prison population Total,1996,23165
225,Tunisia,1,Prison population Total,2004,26000
225,Tunisia,1,Prison population Total,2009,26319
225,Tunisia,1,Prison population Total,2011,21000
225,Tunisia,1,Prison population Total,2013,25000
225,Tunisia,1,Prison population Total,2015,23000
227,Turkey,1,Prison population Total,2000,49512
227,Turkey,1,Prison population Total,2002,59429
227,Turkey,1,Prison population Total,2004,57930
227,Turkey,1,Prison population Total,2006,70277
227,Turkey,1,Prison population Total,2008,103235
227,Turkey,1,Prison population Total,2010,120814
227,Turkey,1,Prison population Total,2012,136020
227,Turkey,1,Prison population Total,2014,158837
227,Turkey,1,Prison population Total,2016,200339
224,Turkmenistan,1,Prison population Total,1998,18000
224,Turkmenistan,1,Prison population Total,2000,22000
224,Turkmenistan,1,Prison population Total,2003,15460
224,Turkmenistan,1,Prison population Total,2006,10953
224,Turkmenistan,1,Prison population Total,2010,26500
224,Turkmenistan,1,Prison population Total,2013,30568
229,Tuvalu,1,Prison population Total,2000,6
229,Tuvalu,1,Prison population Total,2005,7
229,Tuvalu,1,Prison population Total,2007,3
229,Tuvalu,1,Prison population Total,2010,8
229,Tuvalu,1,Prison population Total,2012,12
233,Uganda,1,Prison population Total,2000,21700
233,Uganda,1,Prison population Total,2002,21900
233,Uganda,1,Prison population Total,2005,26126
233,Uganda,1,Prison population Total,2008,28337
233,Uganda,1,Prison population Total,2010,30312
233,Uganda,1,Prison population Total,2012,34940
233,Uganda,1,Prison population Total,2014,42193
233,Uganda,1,Prison population Total,2016,48689
232,Ukraine,1,Prison population Total,2000,218800
232,Ukraine,1,Prison population Total,2003,197641
232,Ukraine,1,Prison population Total,2005,188465
232,Ukraine,1,Prison population Total,2007,160725
232,Ukraine,1,Prison population Total,2009,145946
232,Ukraine,1,Prison population Total,2011,154027
232,Ukraine,1,Prison population Total,2013,147112
232,Ukraine,1,Prison population Total,2015,73431
232,Ukraine,1,Prison population Total,2017,60621
2,United Arab Emirates,1,Prison population Total,1998,6000
2,United Arab Emirates,1,Prison population Total,2001,11000
2,United Arab Emirates,1,Prison population Total,2003,8827
2,United Arab Emirates,1,Prison population Total,2006,11193
2,United Arab Emirates,1,Prison population Total,2012,9824
79,United Kingdom: England & Wales,1,Prison population Total,2000,64602
79,United Kingdom: England & Wales,1,Prison population Total,2002,70861
79,United Kingdom: England & Wales,1,Prison population Total,2004,74657
79,United Kingdom: England & Wales,1,Prison population Total,2006,78150
79,United Kingdom: England & Wales,1,Prison population Total,2008,82636
79,United Kingdom: England & Wales,1,Prison population Total,2010,84725
79,United Kingdom: England & Wales,1,Prison population Total,2012,86634
79,United Kingdom: England & Wales,1,Prison population Total,2014,85307
79,United Kingdom: England & Wales,1,Prison population Total,2016,85348
79,United Kingdom: England & Wales,1,Prison population Total,2018,82773
79,United Kingdom: Northern Ireland,1,Prison population Total,2000,1068
79,United Kingdom: Northern Ireland,1,Prison population Total,2002,1026
79,United Kingdom: Northern Ireland,1,Prison population Total,2004,1274
79,United Kingdom: Northern Ireland,1,Prison population Total,2006,1433
79,United Kingdom: Northern Ireland,1,Prison population Total,2008,1490
79,United Kingdom: Northern Ireland,1,Prison population Total,2010,1465
79,United Kingdom: Northern Ireland,1,Prison population Total,2012,1774
79,United Kingdom: Northern Ireland,1,Prison population Total,2014,1830
79,United Kingdom: Northern Ireland,1,Prison population Total,2016,1482
79,United Kingdom: Northern Ireland,1,Prison population Total,2018,1521
79,United Kingdom: Scotland,1,Prison population Total,2000,5869
79,United Kingdom: Scotland,1,Prison population Total,2002,6404
79,United Kingdom: Scotland,1,Prison population Total,2004,6805
